gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
14451,197310090CHI,NBA,0,1974,10/9/1973,1,0,CHI,Bulls,97,1545.3572,1526.5151,46.084797,LAL,Lakers,117,1605.6609,1624.5029,H,L,0.55688024,
14453,197310100KCO,NBA,1,1974,10/10/1973,2,0,CHI,Bulls,105,1526.5151,1540.5842,47.530804,KCO,Kings,90,1438.6305,1424.5614,A,W,0.48257166,
14454,197310100PHI,NBA,1,1974,10/10/1973,2,0,HOU,Rockets,104,1439.1409,1449.5784,38.045914,PHI,Sixers,88,1264.0065,1253.569,A,W,0.60647249,
14457,197310100SAA,ABA,0,1974,10/10/1973,1,0,SAA,Spurs,106,1379.0664,1360.1213,29.423826,SDA,Sails,121,1375.2341,1394.1792,H,L,0.64513147,
14459,197310110ATL,NBA,1,1974,10/11/1973,2,0,LAL,Lakers,102,1624.5029,1604.0056,53.797752,ATL,Hawks,129,1521.3237,1541.821,A,L,0.50457513,
14462,197310120BOS,NBA,0,1974,10/12/1973,1,0,BOS,Celtics,118,1620.5313,1621.4016,55.421101,BUF,Clippers,112,1286.167,1285.2966,H,W,0.92416996,
14463,197310120CLE,NBA,0,1974,10/12/1973,1,0,CLE,Cavaliers,99,1428.4651,1417.4812,34.723663,HOU,Rockets,106,1449.5784,1460.5623,H,L,0.6116156,
14463,197310120CLE,NBA,1,1974,10/12/1973,3,0,HOU,Rockets,106,1449.5784,1460.5623,39.194115,CLE,Cavaliers,99,1428.4651,1417.4812,A,W,0.3883844,
14465,197310120KCO,NBA,1,1974,10/12/1973,3,0,CHI,Bulls,84,1540.5842,1533.8824,46.843845,KCO,Kings,88,1424.5614,1431.2632,A,L,0.52304238,at Omaha NE
14472,197310120UTS,ABA,1,1974,10/12/1973,2,0,SAA,Spurs,82,1360.1213,1357.1396,29.136618,UTS,Stars,94,1550.8867,1553.8684,A,L,0.15792084,
14474,197310130BUF,NBA,1,1974,10/13/1973,3,0,LAL,Lakers,125,1604.0056,1606.1101,53.996658,BUF,Clippers,122,1285.2966,1283.1921,A,W,0.77885222,
14475,197310130CHI,NBA,0,1974,10/13/1973,4,0,CHI,Bulls,101,1533.8824,1538.8564,47.354042,DET,Pistons,94,1507.3464,1502.3724,H,W,0.67445403,
14476,197310130GSW,NBA,0,1974,10/13/1973,1,0,GSW,Warriors,85,1507.405,1497.2273,43.037266,MIL,Bucks,97,1642.5333,1652.7111,H,L,0.44961789,
14477,197310130NYK,NBA,1,1974,10/13/1973,4,0,HOU,Rockets,86,1460.5623,1469.1628,40.095257,NYK,Knicks,85,1635.6982,1627.0977,A,W,0.17025656,
14478,197310130PHI,NBA,1,1974,10/13/1973,2,0,BOS,Celtics,111,1621.4016,1623.4448,55.608562,PHI,Sixers,106,1253.569,1251.5258,A,W,0.82372165,
14481,197310130INA,ABA,1,1974,10/13/1973,3,0,SAA,Spurs,99,1357.1396,1353.9078,28.826746,INA,Pacers,116,1574.864,1578.0958,A,L,0.13836122,
14484,197310140CLE,NBA,0,1974,10/14/1973,2,0,CLE,Cavaliers,83,1417.4812,1405.1907,33.471096,DET,Pistons,95,1502.3724,1514.663,H,L,0.52172959,
14485,197310140PHO,NBA,1,1974,10/14/1973,2,0,GSW,Warriors,120,1497.2273,1520.2023,45.431538,PHO,Suns,95,1449.2151,1426.2401,A,W,0.42573696,
14487,197310140SAA,ABA,0,1974,10/14/1973,4,0,SAA,Spurs,95,1353.9078,1348.6949,28.330137,UTS,Stars,101,1551.3474,1556.5603,H,L,0.36333755,
14488,197310160HOU,NBA,0,1974,10/16/1973,5,0,HOU,Rockets,101,1469.1628,1452.905,38.393257,PHI,Sixers,106,1251.5258,1267.7836,H,L,0.86157888,
14490,197310160SAA,ABA,0,1974,10/16/1973,5,0,SAA,Spurs,116,1348.6949,1357.8066,29.200756,VIR,Squires,106,1414.5419,1405.4302,H,W,0.54899251,
14491,197310170MIL,NBA,1,1974,10/17/1973,3,0,GSW,Warriors,95,1520.2023,1515.3004,44.922699,MIL,Bucks,109,1636.5107,1641.4126,A,L,0.22353709,
14496,197310180MMT,ABA,1,1974,10/18/1973,6,0,SAA,Spurs,81,1357.8066,1350.2161,28.47463,MMT,Sounds,93,1362.6619,1370.2524,A,L,0.35352159,
14497,197310190BOS,NBA,0,1974,10/19/1973,3,0,BOS,Celtics,133,1623.4448,1625.666,55.811565,PHI,Sixers,102,1267.7836,1265.5624,H,W,0.93232703,
14498,197310190CHI,NBA,0,1974,10/19/1973,5,0,CHI,Bulls,117,1538.8564,1544.8545,47.966595,CAP,Wizards,103,1462.5797,1456.5817,H,W,0.73394489,
14499,197310190CLE,NBA,0,1974,10/19/1973,3,0,CLE,Cavaliers,90,1405.1907,1402.3004,33.178547,NYK,Knicks,92,1629.1949,1632.0852,H,L,0.32875398,
14501,197310190LAL,NBA,0,1974,10/19/1973,4,0,LAL,Lakers,118,1606.1101,1610.8141,54.438797,SEA,Thunder,91,1397.5214,1392.8174,H,W,0.85524923,
14507,197310190VIR,ABA,1,1974,10/19/1973,7,0,SAA,Spurs,93,1350.2161,1344.1329,27.898874,VIR,Squires,105,1402.9601,1409.0432,A,L,0.29333007,at Hampton VA
14509,197310200CAP,NBA,1,1974,10/20/1973,4,0,BOS,Celtics,87,1625.666,1613.3406,54.674839,CAP,Wizards,96,1456.5817,1468.9071,A,L,0.59813046,
14510,197310200GSW,NBA,0,1974,10/20/1973,4,0,GSW,Warriors,100,1515.3004,1523.115,45.733253,KCO,Kings,81,1450.9454,1443.1309,H,W,0.72033083,
14511,197310200HOU,NBA,0,1974,10/20/1973,6,0,HOU,Rockets,104,1452.905,1446.4109,37.715584,DET,Pistons,107,1510.2958,1516.7899,H,L,0.56101406,
14512,197310200MIL,NBA,1,1974,10/20/1973,4,0,CLE,Cavaliers,88,1402.3004,1399.9625,32.942509,MIL,Bucks,101,1645.7798,1648.1177,A,L,0.12161481,
14513,197310200NYK,NBA,1,1974,10/20/1973,6,0,CHI,Bulls,85,1544.8545,1569.5277,50.450047,NYK,Knicks,69,1632.0852,1607.412,A,W,0.25392509,
14517,197310200SAA,ABA,0,1974,10/20/1973,8,0,SAA,Spurs,92,1344.1329,1373.4579,30.723261,INA,Pacers,66,1567.3881,1538.0631,H,W,0.32970634,
14519,197310210CAP,NBA,1,1974,10/21/1973,7,0,CHI,Bulls,107,1569.5277,1578.5863,51.344833,CAP,Wizards,99,1468.9071,1459.8485,A,W,0.50089312,
14520,197310210LAL,NBA,0,1974,10/21/1973,5,0,LAL,Lakers,100,1610.8141,1581.2313,51.604176,ATL,Hawks,119,1496.0438,1525.6266,H,L,0.77492231,
14524,197310230CLE,NBA,0,1974,10/23/1973,5,0,CLE,Cavaliers,103,1399.9625,1405.876,33.540577,POR,Trailblazers,96,1412.0845,1406.171,H,W,0.62383705,
14525,197310230GSW,NBA,0,1974,10/23/1973,5,0,GSW,Warriors,121,1523.115,1528.1205,46.250515,PHO,Suns,109,1430.5996,1425.5941,H,W,0.75179482,
14526,197310230HOU,NBA,0,1974,10/23/1973,7,0,HOU,Rockets,98,1446.4109,1437.8868,36.828876,LAL,Lakers,107,1581.2313,1589.7554,H,L,0.45005646,
14526,197310230HOU,NBA,1,1974,10/23/1973,6,0,LAL,Lakers,107,1581.2313,1589.7554,52.433685,HOU,Rockets,98,1446.4109,1437.8868,A,W,0.54994357,
14528,197310230SDA,ABA,1,1974,10/23/1973,9,0,SAA,Spurs,112,1373.4579,1379.9283,31.361935,SDA,Sails,110,1360.6249,1354.1544,A,W,0.37712395,
14529,197310240BOS,NBA,1,1974,10/24/1973,8,0,HOU,Rockets,132,1437.8868,1466.5532,39.821697,BOS,Celtics,117,1613.3406,1584.6742,A,W,0.16999835,
14529,197310240BOS,NBA,0,1974,10/24/1973,5,0,BOS,Celtics,117,1613.3406,1584.6742,51.940384,HOU,Rockets,132,1437.8868,1466.5532,H,L,0.83000165,
14530,197310240KCO,NBA,1,1974,10/24/1973,7,0,LAL,Lakers,92,1589.7554,1593.1322,52.75956,KCO,Kings,91,1443.1309,1439.754,A,W,0.56669819,at Omaha NE
14537,197310240SAA,ABA,0,1974,10/24/1973,10,0,SAA,Spurs,92,1379.9283,1363.5758,29.758123,CAR,Spirits,124,1564.3501,1580.7026,H,L,0.38084322,
14539,197310260BOS,NBA,0,1974,10/26/1973,6,0,BOS,Celtics,113,1584.6742,1592.2021,52.669968,NYK,Knicks,101,1577.9641,1570.4362,H,W,0.64891481,
14540,197310260BUF,NBA,1,1974,10/26/1973,6,0,CLE,Cavaliers,97,1405.876,1396.7911,32.623207,BUF,Clippers,104,1284.5054,1293.5902,A,L,0.53071606,at Toronto Canada
14541,197310260CHI,NBA,1,1974,10/26/1973,9,0,HOU,Rockets,113,1466.5532,1463.016,39.451069,CHI,Bulls,121,1578.5863,1582.1235,A,L,0.2278378,
14541,197310260CHI,NBA,0,1974,10/26/1973,8,0,CHI,Bulls,121,1578.5863,1582.1235,51.691452,HOU,Rockets,113,1466.5532,1463.016,H,W,0.7721622,
14543,197310260LAL,NBA,0,1974,10/26/1973,8,0,LAL,Lakers,94,1593.1322,1595.5503,52.991924,DET,Pistons,92,1531.3069,1528.8888,H,W,0.71738791,
14546,197310260SEA,NBA,1,1974,10/26/1973,6,0,GSW,Warriors,117,1528.1205,1534.9048,46.948864,SEA,Thunder,110,1372.8044,1366.0201,A,W,0.57894027,
14549,197310260NYA,ABA,1,1974,10/26/1973,11,0,SAA,Spurs,88,1363.5758,1370.0427,30.388275,NYA,Nets,87,1413.9049,1407.438,A,W,0.29621989,
14552,197310270CLE,NBA,0,1974,10/27/1973,7,0,CLE,Cavaliers,101,1396.7911,1377.8787,30.742249,BUF,Clippers,111,1293.5902,1312.5027,H,L,0.76309413,
14553,197310270GSW,NBA,0,1974,10/27/1973,7,0,GSW,Warriors,116,1534.9048,1520.9451,45.50853,ATL,Hawks,125,1524.505,1538.4647,H,L,0.65373826,
14554,197310270HOU,NBA,0,1974,10/27/1973,10,0,HOU,Rockets,92,1463.016,1453.3563,38.440411,CHI,Bulls,102,1582.1235,1591.7832,H,L,0.47252971,
14554,197310270HOU,NBA,1,1974,10/27/1973,9,0,CHI,Bulls,102,1582.1235,1591.7832,52.62957,HOU,Rockets,92,1463.016,1453.3563,A,W,0.52747029,
14558,197310270CAR,ABA,1,1974,10/27/1973,12,0,SAA,Spurs,95,1370.0427,1366.3807,30.03076,CAR,Spirits,117,1597.3055,1600.9675,A,L,0.1319443,at Charlotte NC
14562,197310280CLE,NBA,0,1974,10/28/1973,8,0,CLE,Cavaliers,102,1377.8787,1385.9868,31.543564,BOS,Celtics,99,1592.2021,1584.094,H,W,0.34116679,
14562,197310280CLE,NBA,1,1974,10/28/1973,7,0,BOS,Celtics,99,1592.2021,1584.094,51.883835,CLE,Cavaliers,102,1377.8787,1385.9868,A,L,0.65883321,
14564,197310280LAL,NBA,0,1974,10/28/1973,9,0,LAL,Lakers,111,1595.5503,1598.4813,53.272457,POR,Trailblazers,98,1392.3325,1389.4015,H,W,0.85137951,
14570,197310300POR,NBA,1,1974,10/30/1973,10,0,LAL,Lakers,112,1598.4813,1591.578,52.609772,POR,Trailblazers,114,1389.4015,1396.3048,A,L,0.65201628,
14572,197310300SAA,ABA,0,1974,10/30/1973,13,0,SAA,Spurs,104,1366.3807,1375.6256,30.936655,NYA,Nets,92,1407.438,1398.1931,H,W,0.58402091,
14573,197310310BOS,NBA,0,1974,10/31/1973,8,0,BOS,Celtics,128,1584.094,1587.8419,52.248329,CLE,Cavaliers,110,1385.9868,1382.2389,H,W,0.8476184,
14573,197310310BOS,NBA,1,1974,10/31/1973,9,0,CLE,Cavaliers,110,1385.9868,1382.2389,31.172171,BOS,Celtics,128,1584.094,1587.8419,A,L,0.1523816,
14575,197310310HOU,NBA,0,1974,10/31/1973,11,0,HOU,Rockets,91,1453.3563,1443.071,37.367744,NYK,Knicks,102,1571.5562,1581.8414,H,L,0.47383228,
14578,197310310SAA,ABA,0,1974,10/31/1973,14,0,SAA,Spurs,101,1375.6256,1382.5127,31.618435,CAR,Spirits,99,1583.8871,1577.0,H,W,0.34905329,
14580,197311020BOS,NBA,1,1974,11/2/1973,8,0,GSW,Warriors,105,1520.9451,1518.2153,45.225441,BOS,Celtics,108,1587.8419,1590.5717,A,L,0.27673095,
14580,197311020BOS,NBA,0,1974,11/2/1973,9,0,BOS,Celtics,108,1587.8419,1590.5717,52.512604,GSW,Warriors,105,1520.9451,1518.2153,H,W,0.72326905,
14581,197311020CHI,NBA,0,1974,11/2/1973,10,0,CHI,Bulls,107,1591.7832,1593.6565,52.810013,BUF,Clippers,97,1338.5784,1336.7051,H,W,0.88424009,
14582,197311020CLE,NBA,0,1974,11/2/1973,10,0,CLE,Cavaliers,100,1382.2389,1375.4417,30.502995,MIL,Bucks,118,1667.3911,1674.1884,H,L,0.25619847,
14584,197311020HOU,NBA,0,1974,11/2/1973,12,0,HOU,Rockets,123,1443.071,1438.2623,36.867859,ATL,Hawks,125,1544.3765,1549.1852,H,L,0.49812135,
14586,197311020LAL,NBA,0,1974,11/2/1973,11,0,LAL,Lakers,91,1591.578,1572.3063,50.725567,NYK,Knicks,106,1581.8414,1601.1132,H,L,0.65287358,
14587,197311020CAR,ABA,1,1974,11/2/1973,15,0,SAA,Spurs,106,1382.5127,1379.7484,31.344105,CAR,Spirits,117,1577.0,1579.7643,A,L,0.15509254,at Greensboro NC
14592,197311030ATL,NBA,1,1974,11/3/1973,10,0,BOS,Celtics,122,1590.5717,1605.5757,53.946213,ATL,Hawks,109,1549.1852,1534.1812,A,W,0.41643959,
14593,197311030BUF,NBA,1,1974,11/3/1973,9,0,GSW,Warriors,124,1518.2153,1522.2545,45.644173,BUF,Clippers,121,1336.7051,1332.6659,A,W,0.61519694,
14594,197311030CHI,NBA,0,1974,11/3/1973,11,0,CHI,Bulls,105,1593.6565,1596.0793,53.042652,CLE,Cavaliers,94,1375.4417,1373.0188,H,W,0.86197507,
14594,197311030CHI,NBA,1,1974,11/3/1973,11,0,CLE,Cavaliers,94,1375.4417,1373.0188,30.265886,CHI,Bulls,105,1593.6565,1596.0793,A,L,0.13802493,
14600,197311030SAA,ABA,0,1974,11/3/1973,16,0,SAA,Spurs,95,1379.7484,1401.7058,33.54641,DNR,Nuggets,72,1536.0128,1514.0554,H,W,0.4197295,
14601,197311040BUF,NBA,1,1974,11/4/1973,12,0,CHI,Bulls,101,1596.0793,1599.9194,53.409637,BUF,Clippers,95,1332.6659,1328.8258,A,W,0.71923769,at Toronto Canada
14603,197311040CLE,NBA,0,1974,11/4/1973,12,0,CLE,Cavaliers,110,1373.0188,1367.4788,29.726629,ATL,Hawks,115,1534.1812,1539.7212,H,L,0.41287839,
14604,197311040KCO,NBA,1,1974,11/4/1973,10,0,GSW,Warriors,92,1522.2545,1525.8977,46.021015,KCO,Kings,91,1394.8013,1391.1581,A,W,0.53942639,
14605,197311040LAL,NBA,1,1974,11/4/1973,13,0,HOU,Rockets,93,1438.2623,1434.0038,36.426197,LAL,Lakers,106,1572.3063,1576.5648,A,L,0.20631784,
14605,197311040LAL,NBA,0,1974,11/4/1973,12,0,LAL,Lakers,106,1572.3063,1576.5648,51.14603,HOU,Rockets,93,1438.2623,1434.0038,H,W,0.79368216,
14608,197311060CLE,NBA,0,1974,11/6/1973,13,0,CLE,Cavaliers,115,1367.4788,1390.0642,31.949474,LAL,Lakers,96,1576.5648,1553.9794,H,W,0.34797555,
14608,197311060CLE,NBA,1,1974,11/6/1973,13,0,LAL,Lakers,96,1576.5648,1553.9794,48.892277,CLE,Cavaliers,115,1367.4788,1390.0642,A,L,0.65202445,
14611,197311070HOU,NBA,0,1974,11/7/1973,14,0,HOU,Rockets,97,1434.0038,1419.8871,34.970345,CAP,Wizards,111,1507.9884,1522.1051,H,L,0.53736931,
14612,197311070MIL,NBA,1,1974,11/7/1973,14,0,LAL,Lakers,92,1553.9794,1548.6053,48.348049,MIL,Bucks,109,1677.6454,1683.0194,A,L,0.216272,
14617,197311070SAA,ABA,0,1974,11/7/1973,17,0,SAA,Spurs,105,1401.7058,1404.0658,33.786041,SDA,Sails,104,1372.4606,1370.1006,H,W,0.6778689,
14620,197311080GSW,NBA,1,1974,11/8/1973,13,0,CHI,Bulls,112,1599.9194,1604.3552,53.830841,GSW,Warriors,111,1525.8977,1521.4619,A,W,0.4626838,
14620,197311080GSW,NBA,0,1974,11/8/1973,11,0,GSW,Warriors,111,1525.8977,1521.4619,45.56208,CHI,Bulls,112,1599.9194,1604.3552,H,L,0.5373162,
14621,197311080NYK,NBA,1,1974,11/8/1973,11,0,BOS,Celtics,94,1605.5757,1619.4983,55.245853,NYK,Knicks,84,1593.3535,1579.4309,A,W,0.37629837,
14623,197311090BOS,NBA,0,1974,11/9/1973,12,0,BOS,Celtics,122,1619.4983,1622.2002,55.494453,PHO,Suns,107,1384.9303,1382.2284,H,W,0.87279803,
14624,197311090CLE,NBA,1,1974,11/9/1973,15,0,HOU,Rockets,106,1419.8871,1414.5516,34.423916,CLE,Cavaliers,111,1390.0642,1395.3997,A,L,0.40035838,
14624,197311090CLE,NBA,0,1974,11/9/1973,14,0,CLE,Cavaliers,111,1390.0642,1395.3997,32.483444,HOU,Rockets,106,1419.8871,1414.5516,H,W,0.59964162,
14628,197311090SEA,NBA,1,1974,11/9/1973,15,0,LAL,Lakers,118,1548.6053,1554.6206,48.957027,SEA,Thunder,111,1364.6748,1358.6595,A,W,0.61848974,
14631,197311100BOS,NBA,0,1974,11/10/1973,13,0,BOS,Celtics,102,1622.2002,1625.9131,55.834095,DET,Pistons,97,1571.374,1567.6611,H,W,0.70437628,at Providence RI
14632,197311100GSW,NBA,0,1974,11/10/1973,12,0,GSW,Warriors,128,1521.4619,1525.6959,46.000164,BUF,Clippers,105,1314.5332,1310.2992,H,W,0.8540622,
14634,197311100NYK,NBA,1,1974,11/10/1973,15,0,CLE,Cavaliers,90,1395.3997,1392.4811,32.190968,NYK,Knicks,100,1569.1163,1572.0349,A,L,0.1714139,
14635,197311100POR,NBA,1,1974,11/10/1973,14,0,CHI,Bulls,106,1604.3552,1607.7128,54.147682,POR,Trailblazers,104,1413.8361,1410.4785,A,W,0.62739801,
14638,197311100SAA,ABA,0,1974,11/10/1973,18,0,SAA,Spurs,78,1404.0658,1394.3192,32.79985,DNR,Nuggets,88,1520.827,1530.5736,H,L,0.47589734,
14642,197311110CLE,NBA,0,1974,11/11/1973,16,0,CLE,Cavaliers,93,1392.4811,1377.4972,30.704748,KCO,Kings,103,1379.7157,1394.6996,H,L,0.65681434,
14643,197311110SEA,NBA,1,1974,11/11/1973,15,0,CHI,Bulls,116,1607.7128,1615.8163,54.905151,SEA,Thunder,98,1358.6595,1350.556,A,W,0.70224667,
14644,197311110SAA,ABA,0,1974,11/11/1973,19,0,SAA,Spurs,94,1394.3192,1377.25,31.096943,NYA,Nets,106,1375.9784,1393.0476,H,L,0.66401196,
14647,197311130GSW,NBA,0,1974,11/13/1973,13,0,GSW,Warriors,128,1525.6959,1529.6479,46.408031,CLE,Cavaliers,115,1377.4972,1373.5452,H,W,0.80670595,
14647,197311130GSW,NBA,1,1974,11/13/1973,17,0,CLE,Cavaliers,115,1377.4972,1373.5452,30.317333,GSW,Warriors,128,1525.6959,1529.6479,A,L,0.19329405,
14648,197311130HOU,NBA,0,1974,11/13/1973,16,0,HOU,Rockets,97,1414.5516,1418.957,34.874931,PHI,Sixers,83,1277.7274,1273.322,H,W,0.79629064,
14651,197311130PHO,NBA,1,1974,11/13/1973,16,0,CHI,Bulls,108,1615.8163,1601.9237,53.600319,PHO,Suns,116,1382.2284,1396.121,A,L,0.68330318,
14654,197311140BOS,NBA,0,1974,11/14/1973,14,0,BOS,Celtics,110,1625.9131,1627.1348,55.945339,SEA,Thunder,104,1349.5121,1348.2904,H,W,0.89722258,
14656,197311140KCO,NBA,1,1974,11/14/1973,17,0,HOU,Rockets,116,1418.957,1415.379,34.508503,KCO,Kings,118,1394.6996,1398.2776,A,L,0.39269233,
14659,197311140SAA,ABA,0,1974,11/14/1973,20,0,SAA,Spurs,95,1377.25,1385.5483,31.920721,INA,Pacers,90,1524.3523,1516.054,H,W,0.43262661,
14665,197311160BOS,NBA,0,1974,11/16/1973,15,0,BOS,Celtics,105,1627.1348,1639.1871,57.029068,MIL,Bucks,90,1697.9209,1685.8685,H,W,0.54194331,
14667,197311160LAL,NBA,0,1974,11/16/1973,16,0,LAL,Lakers,118,1554.6206,1566.08,50.106918,CHI,Bulls,102,1601.9237,1590.4644,H,W,0.5752607,
14667,197311160LAL,NBA,1,1974,11/16/1973,17,0,CHI,Bulls,102,1601.9237,1590.4644,52.502235,LAL,Lakers,118,1554.6206,1566.08,A,L,0.4247393,
14668,197311160SEA,NBA,1,1974,11/16/1973,18,0,CLE,Cavaliers,93,1373.5452,1359.6967,28.976244,SEA,Thunder,117,1348.2904,1362.1389,A,L,0.39406228,
14674,197311170GSW,NBA,0,1974,11/17/1973,14,0,GSW,Warriors,106,1529.6479,1515.6313,44.957092,PHI,Sixers,109,1266.8687,1280.8853,H,L,0.8897633,
14675,197311170HOU,NBA,0,1974,11/17/1973,18,0,HOU,Rockets,87,1415.379,1401.8776,33.135815,POR,Trailblazers,96,1416.4502,1429.9517,H,L,0.63864321,
14676,197311170KCO,NBA,1,1974,11/17/1973,16,0,BOS,Celtics,123,1639.1871,1645.7667,57.609875,KCO,Kings,110,1392.0719,1385.4923,A,W,0.69990873,
14678,197311170PHO,NBA,1,1974,11/17/1973,17,0,LAL,Lakers,130,1566.08,1578.8503,51.370762,PHO,Suns,110,1402.5743,1389.804,A,W,0.59038758,
14682,197311170SAA,ABA,0,1974,11/17/1973,21,0,SAA,Spurs,118,1385.5483,1396.4351,33.013145,SDA,Sails,96,1370.0142,1359.1274,H,W,0.66039795,
14685,197311180DET,NBA,1,1974,11/18/1973,18,0,CHI,Bulls,104,1590.4644,1596.7048,53.102577,DET,Pistons,102,1565.8483,1559.6078,A,W,0.39318478,
14686,197311180LAL,NBA,0,1974,11/18/1973,18,0,LAL,Lakers,102,1578.8503,1579.908,51.474533,CLE,Cavaliers,100,1359.6967,1358.639,H,W,0.86261678,
14686,197311180LAL,NBA,1,1974,11/18/1973,19,0,CLE,Cavaliers,100,1359.6967,1358.639,28.874928,LAL,Lakers,102,1578.8503,1579.908,A,L,0.13738322,
14688,197311180SAA,ABA,0,1974,11/18/1973,22,0,SAA,Spurs,80,1396.4351,1390.3016,32.396126,UTS,Stars,83,1470.5453,1476.6787,H,L,0.53718954,
14690,197311200CHI,NBA,0,1974,11/20/1973,19,0,CHI,Bulls,106,1596.7048,1598.76,53.299065,POR,Trailblazers,101,1429.9517,1427.8965,H,W,0.82281756,
14692,197311200MIL,NBA,1,1974,11/20/1973,15,0,GSW,Warriors,108,1515.6313,1527.202,46.155724,MIL,Bucks,105,1677.1196,1665.549,A,W,0.1816442,
14693,197311200NYK,NBA,1,1974,11/20/1973,19,0,LAL,Lakers,89,1579.908,1570.6997,50.566372,NYK,Knicks,105,1583.8461,1593.0543,A,L,0.35472912,
14696,197311210CAP,NBA,1,1974,11/21/1973,20,0,LAL,Lakers,106,1570.6997,1581.71,51.651009,CAP,Wizards,97,1505.4493,1494.4391,A,W,0.45015734,
14703,197311220ATL,NBA,1,1974,11/22/1973,16,0,GSW,Warriors,101,1527.202,1533.5343,46.808064,ATL,Hawks,99,1507.2997,1500.9674,A,W,0.38672984,
14704,197311220HOU,NBA,1,1974,11/22/1973,20,0,CLE,Cavaliers,104,1358.639,1372.8967,30.25396,HOU,Rockets,96,1401.8776,1387.6199,A,W,0.30479926,
14704,197311220HOU,NBA,0,1974,11/22/1973,19,0,HOU,Rockets,96,1401.8776,1387.6199,31.705908,CLE,Cavaliers,104,1358.639,1372.8967,H,L,0.69520074,
14707,197311220UTS,ABA,1,1974,11/22/1973,23,0,SAA,Spurs,92,1390.3016,1405.6913,33.951389,UTS,Stars,84,1463.2843,1447.8947,A,W,0.26977426,
14709,197311230BOS,NBA,0,1974,11/23/1973,17,0,BOS,Celtics,119,1645.7667,1647.8369,57.790997,KCO,Kings,102,1350.1798,1348.1096,H,W,0.90696949,
14711,197311230CHI,NBA,0,1974,11/23/1973,20,0,CHI,Bulls,94,1598.76,1582.2186,51.700748,PHO,Suns,99,1371.8085,1388.3499,H,L,0.86785036,
14712,197311230GSW,NBA,0,1974,11/23/1973,17,0,GSW,Warriors,111,1533.5343,1535.0656,46.965374,PHI,Sixers,106,1313.3201,1311.7888,H,W,0.86333865,at Hershey PA
14713,197311230HOU,NBA,0,1974,11/23/1973,20,0,HOU,Rockets,83,1387.6199,1380.6042,31.010717,CLE,Cavaliers,85,1372.8967,1379.9124,H,L,0.6593501,
14713,197311230HOU,NBA,1,1974,11/23/1973,21,0,CLE,Cavaliers,85,1372.8967,1379.9124,30.94248,HOU,Rockets,83,1387.6199,1380.6042,A,W,0.3406499,
14720,197311240CHI,NBA,0,1974,11/24/1973,21,0,CHI,Bulls,114,1582.2186,1585.1471,51.986443,DET,Pistons,112,1561.0756,1558.1471,H,W,0.66760123,
14721,197311240NYK,NBA,1,1974,11/24/1973,18,0,GSW,Warriors,107,1535.0656,1549.6295,48.451981,NYK,Knicks,99,1586.3751,1571.8112,A,W,0.2950446,
14722,197311240POR,NBA,1,1974,11/24/1973,21,0,LAL,Lakers,113,1581.71,1587.1595,52.18211,POR,Trailblazers,108,1416.5874,1411.1378,A,W,0.59263659,
14725,197311240SAA,ABA,0,1974,11/24/1973,24,0,SAA,Spurs,121,1405.6913,1409.0212,34.290852,MMT,Sounds,118,1380.7664,1377.4364,H,W,0.67241448,
14729,197311250CLE,NBA,0,1974,11/25/1973,22,0,CLE,Cavaliers,101,1379.9124,1376.1555,30.573,BOS,Celtics,107,1647.8369,1651.5938,H,L,0.27554843,
14729,197311250CLE,NBA,1,1974,11/25/1973,18,0,BOS,Celtics,107,1647.8369,1651.5938,58.117683,CLE,Cavaliers,101,1379.9124,1376.1555,A,W,0.72445154,
14731,197311250LAL,NBA,0,1974,11/25/1973,22,0,LAL,Lakers,137,1587.1595,1592.9362,52.740685,POR,Trailblazers,109,1411.1378,1405.3612,H,W,0.83046252,
14737,197311270CHI,NBA,0,1974,11/27/1973,22,0,CHI,Bulls,123,1585.1471,1589.5325,52.412121,GSW,Warriors,117,1549.6295,1545.2441,H,W,0.68570209,
14737,197311270CHI,NBA,1,1974,11/27/1973,19,0,GSW,Warriors,117,1549.6295,1545.2441,48.006279,CHI,Bulls,123,1585.1471,1589.5325,A,L,0.31429791,
14738,197311270CLE,NBA,0,1974,11/27/1973,23,0,CLE,Cavaliers,120,1376.1555,1379.5054,30.902369,SEA,Thunder,118,1385.1047,1381.7549,H,W,0.62811309,
14739,197311270HOU,NBA,0,1974,11/27/1973,21,0,HOU,Rockets,125,1380.6042,1389.4742,31.890625,PHO,Suns,111,1388.3499,1379.4799,H,W,0.62973005,
14745,197311280BOS,NBA,0,1974,11/28/1973,19,0,BOS,Celtics,111,1651.5938,1654.5881,58.376198,CAP,Wizards,104,1522.1013,1519.1069,H,W,0.78935879,
14746,197311280DET,NBA,1,1974,11/28/1973,24,0,CLE,Cavaliers,96,1379.5054,1394.5852,32.401733,DET,Pistons,91,1558.1471,1543.0673,A,W,0.16742462,
14748,197311280NYK,NBA,1,1974,11/28/1973,22,0,HOU,Rockets,114,1389.4742,1408.359,33.792706,NYK,Knicks,106,1553.3846,1534.4999,A,W,0.17958075,
